Label,Edges,Source,Source_Course_Instructor,Target,Weights
Libraries Info and Society,"['Information Organization', 'Practical Training', 'LIS', 'Teaching', 'Social Aspects', 'Security']",502C,Melissa Ocepek,502AO2,6
Libraries Info and Society,"['Information Organization', 'Practical Training', 'LIS', 'Teaching', 'Social Aspects', 'Security']",502C,Melissa Ocepek,502AO3,6
Libraries Info and Society,['Teaching'],502C,Melissa Ocepek,PR438-442,1
Reference and Info Services,"['Theory Based', 'LIS', 'Media']",504A,Jessica LeCrone,504AO,3
Reference and Info Services,"['Theory Based', 'LIS', 'Media']",504A,Jessica LeCrone,504AO2,3
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,505A,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,505AO,1
Reference and Info Services,"['Theory Based', 'Media']",504A,Jessica LeCrone,507A,2
Reference and Info Services,"['Theory Based', 'Media']",504A,Jessica LeCrone,507AO,2
Reference and Info Services,"['Theory Based', 'Media']",504A,Jessica LeCrone,507AO2,2
Reference and Info Services,['Media'],504A,Jessica LeCrone,508AO,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,508AO2,1
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,515A,2
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,515AO,2
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,516A,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,516AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,525AO,1
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,527AO,2
Reference and Info Services,"['Theory Based', 'LIS', 'Media']",504A,Jessica LeCrone,528A,3
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,530C,2
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,530I,2
Reference and Info Services,['LIS'],504A,Jessica LeCrone,530MAO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,547AO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,548A,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,559A,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,560AO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,561A,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,561AO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,561B,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,562AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,567AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,568AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,580AO,1
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,581AO,2
Reference and Info Services,['LIS'],504A,Jessica LeCrone,582AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,586A,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,586AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,587A,1
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,590AT,2
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,590BBO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,590CA,1
Reference and Info Services,"['Theory Based', 'Media']",504A,Jessica LeCrone,590CRO,2
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,590DHO,1
Reference and Info Services,"['Theory Based', 'Media']",504A,Jessica LeCrone,390CC,2
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,390RGI,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,390W1A,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,390W1B,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,404AG,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,404AO,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,404AU,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,409AG,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,409AO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,409AO2,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,409AU,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,418AO,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,418AU,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,445AG,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,445AO,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,445AU,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,452AG,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,452AO,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,452AU,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,452BG,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,452BU,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,457IDG,1
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,457IDU,1
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,462G4,2
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,462UG3,2
Reference and Info Services,['Theory Based'],504A,Jessica LeCrone,490GHU,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,490SMG,1
Reference and Info Services,['Media'],504A,Jessica LeCrone,490SMU,1
Reference and Info Services,"['Theory Based', 'LIS']",504A,Jessica LeCrone,490TEO,2
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,501A,2
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,501AO,2
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,501AO2,2
Reference and Info Services,"['LIS', 'Media']",504A,Jessica LeCrone,501B,2
Reference and Info Services,['LIS'],504A,Jessica LeCrone,502A,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,502AO,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,502AO2,1
Reference and Info Services,['LIS'],504A,Jessica LeCrone,502AO3,1
Reference and Info Services,"['Theory Based', 'LIS', 'Media']",504AO,�Jeanne Holba Puacz,504AO2,3
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,505A,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,505AO,1
Reference and Info Services,"['Theory Based', 'Media']",504AO,�Jeanne Holba Puacz,507A,2
Reference and Info Services,"['Theory Based', 'Media']",504AO,�Jeanne Holba Puacz,507AO,2
Reference and Info Services,"['Theory Based', 'Media']",504AO,�Jeanne Holba Puacz,507AO2,2
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,508AO,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,508AO2,1
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,515A,2
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,515AO,2
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,516A,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,516AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,525AO,1
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,527AO,2
Reference and Info Services,"['Theory Based', 'LIS', 'Media']",504AO,�Jeanne Holba Puacz,528A,3
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,530C,2
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,530I,2
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,530MAO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,547AO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,548A,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,559A,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,560AO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,561A,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,561AO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,561B,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,562AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,567AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,568AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,580AO,1
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,581AO,2
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,582AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,586A,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,586AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,587A,1
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,590AT,2
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,590BBO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,590CA,1
Reference and Info Services,"['Theory Based', 'Media']",504AO,�Jeanne Holba Puacz,590CRO,2
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,590DHO,1
Reference and Info Services,"['Theory Based', 'Media']",504AO,�Jeanne Holba Puacz,390CC,2
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,390RGI,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,390W1A,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,390W1B,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,404AG,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,404AO,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,404AU,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,409AG,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,409AO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,409AO2,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,409AU,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,418AO,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,418AU,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,445AG,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,445AO,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,445AU,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,452AG,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,452AO,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,452AU,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,452BG,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,452BU,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,457IDG,1
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,457IDU,1
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,462G4,2
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,462UG3,2
Reference and Info Services,['Theory Based'],504AO,�Jeanne Holba Puacz,490GHU,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,490SMG,1
Reference and Info Services,['Media'],504AO,�Jeanne Holba Puacz,490SMU,1
Reference and Info Services,"['Theory Based', 'LIS']",504AO,�Jeanne Holba Puacz,490TEO,2
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,501A,2
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,501AO,2
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,501AO2,2
Reference and Info Services,"['LIS', 'Media']",504AO,�Jeanne Holba Puacz,501B,2
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,502A,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,502AO,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,502AO2,1
Reference and Info Services,['LIS'],504AO,�Jeanne Holba Puacz,502AO3,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,505A,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,505AO,1
Reference and Info Services,"['Theory Based', 'Media']",504AO2,�Jeanne Holba Puacz,507A,2
Reference and Info Services,"['Theory Based', 'Media']",504AO2,�Jeanne Holba Puacz,507AO,2
Reference and Info Services,"['Theory Based', 'Media']",504AO2,�Jeanne Holba Puacz,507AO2,2
Reference and Info Services,['Media'],504AO2,�Jeanne Holba Puacz,508AO,1
Reference and Info Services,['Media'],504AO2,�Jeanne Holba Puacz,508AO2,1
Reference and Info Services,"['LIS', 'Media']",504AO2,�Jeanne Holba Puacz,515A,2
Reference and Info Services,"['LIS', 'Media']",504AO2,�Jeanne Holba Puacz,515AO,2
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,516A,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,516AO,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,525AO,1
Reference and Info Services,"['Theory Based', 'LIS']",504AO2,�Jeanne Holba Puacz,527AO,2
Reference and Info Services,"['Theory Based', 'LIS', 'Media']",504AO2,�Jeanne Holba Puacz,528A,3
Reference and Info Services,"['Theory Based', 'LIS']",504AO2,�Jeanne Holba Puacz,530C,2
Reference and Info Services,"['Theory Based', 'LIS']",504AO2,�Jeanne Holba Puacz,530I,2
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,530MAO,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,547AO,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,548A,1
Reference and Info Services,['Media'],504AO2,�Jeanne Holba Puacz,559A,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,560AO,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,561A,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,561AO,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,561B,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,562AO,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,567AO,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,568AO,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,580AO,1
Reference and Info Services,"['Theory Based', 'LIS']",504AO2,�Jeanne Holba Puacz,581AO,2
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,582AO,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,586A,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,586AO,1
Reference and Info Services,['LIS'],504AO2,�Jeanne Holba Puacz,587A,1
Reference and Info Services,"['LIS', 'Media']",504AO2,�Jeanne Holba Puacz,590AT,2
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,590BBO,1
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,590CA,1
Reference and Info Services,"['Theory Based', 'Media']",504AO2,�Jeanne Holba Puacz,590CRO,2
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,590DHO,1
Reference and Info Services,"['Theory Based', 'Media']",504AO2,�Jeanne Holba Puacz,390CC,2
Reference and Info Services,['Theory Based'],504AO2,�Jeanne Holba Puacz,390RGI,1
